 hmc_ndrat
openmp 0.217423053427896
serial 0.352520773011618
1D_hybrid_hs_2 0.133570879097299
4D_MPI_hs_16 0.102280090307066
3D_MPI_hs_8 0.102718286718461
openmp_hs NA
serial_hs NA
